@relation PD_11Clusters

@attribute 'Jitter(\%)' numeric
@attribute Jitter(Abs) numeric
@attribute Jitter:RAP numeric
@attribute Jitter:PPQ5 numeric
@attribute Jitter:DDP numeric
@attribute Shimmer numeric
@attribute Shimmer(dB) numeric
@attribute Shimmer:APQ3 numeric
@attribute Shimmer:APQ5 numeric
@attribute Shimmer:APQ11 numeric
@attribute Shimmer:DDA numeric
@attribute NHR numeric
@attribute HNR numeric
@attribute RPDE numeric
@attribute DFA numeric
@attribute PPE numeric
@attribute output numeric

@data
1.5309,0.257722,-1.474969,0.486183,-0.338282,1.35172,1.185031,-0.336694,1.507004,0.414524,0.629987,-0.529044,27.150966,0.913265,2.091353,1.287399,3
1.107087,0.270872,0.050893,0.097465,0.600198,0.908284,0.920165,1.140793,0.559708,0.635562,1.125727,-0.39373,23.644337,1.329727,0.871328,1.84075,11
1.261418,1.234762,0.23509,0.392067,0.362889,0.954239,1.070436,0.89266,0.574753,0.338036,-0.072672,1.405727,27.804215,1.465633,1.91973,0.490141,3
0.222002,0.070579,0.218743,1.058686,1.751057,-0.641014,-0.161979,0.811556,1.23214,0.655696,0.257347,-0.150753,36.836998,-0.201715,0.558163,0.846128,9
0.359782,0.026519,-0.06404,-0.275072,-0.927119,1.217574,0.845296,1.666249,0.416136,0.472437,0.318986,-0.415344,31.066655,0.552039,2.438866,1.299188,6
-0.766896,-1.035012,-0.486127,-0.75576,-0.63856,-0.436479,0.980874,0.53282,0.470557,0.751398,0.56308,-0.543375,31.10981,1.457737,1.876928,0.580406,6
0.762914,0.146514,0.674484,1.287489,0.964691,1.442908,1.955996,0.68857,1.501719,0.558577,1.136459,0.673522,27.963565,1.525743,1.045646,0.824518,3
-1.396716,0.056421,0.254471,0.133459,-0.722096,1.097805,0.380133,-0.605382,0.770845,1.580555,1.252925,-6.399166,31.82537,0.972433,1.964498,0.909979,6
-0.848967,-0.492294,0.65739,0.205818,0.499699,1.413439,0.497547,1.212443,1.716251,1.471113,1.451783,-2.640226,30.464333,2.100034,0.567572,-0.002007,6
-0.346299,0.449145,0.182714,0.084281,-1.511235,1.667716,-0.276322,0.857811,-0.186227,1.114731,0.270374,-7.810239,36.631135,0.986665,0.922609,0.917349,9
0.338275,0.884303,0.941903,1.307035,1.103137,0.972825,0.63557,0.738836,0.825418,-0.178614,-0.022982,0.967775,27.354972,1.043956,1.632224,-0.283499,3
0.9423,1.53175,1.803352,-0.402904,0.124266,1.044446,0.19305,1.259345,-0.008883,1.376755,-1.157962,1.25327,23.95625,1.31179,1.32915,1.497534,11
-0.222103,-0.497854,0.144878,0.358824,-0.377579,0.179079,1.142784,1.620888,-0.42819,0.779704,1.882758,-0.570469,28.335202,1.582823,0.813024,0.512225,3
0.57298,1.699882,1.405873,0.865551,0.356738,0.916206,-0.174275,1.494246,0.137291,0.774024,-0.024153,-5.106413,27.994561,1.156411,1.484269,0.768604,3
1.15781,-0.301318,1.011242,1.257749,-0.197347,1.339731,0.973574,0.821383,1.235367,0.40409,0.953288,0.720189,27.286086,1.151126,1.309984,0.600345,3
-0.260009,0.162419,0.859727,0.706423,1.556483,1.065167,1.121346,0.879436,1.35906,0.104014,1.596054,-1.035178,27.651134,1.408211,0.330808,1.064158,3
-1.3829,-0.737532,-0.807272,-1.281408,-1.442457,1.08646,0.303746,1.409689,0.535128,0.961491,1.074726,-1.118918,32.737861,0.746284,1.229306,-0.490224,6
0.991982,-1.76183,1.191898,-0.70626,-1.486917,0.206256,0.355173,-0.345715,-0.152156,0.557792,0.905475,-0.297959,31.152207,1.194821,1.500148,0.697119,6
0.224271,0.429829,0.25377,-0.54489,0.678295,1.498425,0.667854,0.599703,0.774991,1.631293,1.359278,-1.174186,25.156828,1.742205,0.766396,0.120178,3
1.00819,0.939755,0.351467,-0.078587,0.560056,1.297009,0.073714,-0.637053,0.760658,-0.552088,1.588919,-2.921007,27.710267,1.005331,0.526405,1.040268,3
1.623949,0.578512,0.023588,-0.467399,-0.721775,0.281778,0.646004,0.056406,1.499806,0.654025,-0.339792,0.446635,27.974217,1.637033,1.384793,0.301485,3
0.585214,-0.798901,0.442277,-0.304945,-0.105359,-0.100835,0.747827,0.989182,1.16059,0.010753,0.331089,-0.998864,24.99432,1.892985,1.033341,0.616695,11
0.861516,0.645512,0.410601,1.524796,0.035655,0.780073,1.314332,-0.09523,1.010149,0.088637,0.133722,1.408857,19.750624,0.797631,1.943439,1.593453,2
0.576853,0.39586,0.719931,1.38814,0.033171,1.276072,1.915546,0.831565,0.629063,0.605293,-0.122563,0.171859,24.263917,1.293003,1.058567,1.366229,11
1.039397,1.009427,-0.030291,0.96605,0.580153,0.835278,0.779218,1.374318,1.194305,1.376114,1.546421,0.259662,22.084974,0.52185,0.571089,1.125285,2
-1.300791,-1.944231,-0.138683,0.885767,-0.395699,-0.937771,0.003309,-0.259677,-0.152943,-0.507745,-0.091571,-1.314849,37.353559,1.364569,1.464726,0.006672,9
-0.85117,0.340832,0.938821,1.069925,0.338769,1.216441,0.406363,0.362289,-0.115143,1.110455,1.805444,0.403211,32.163786,0.519647,1.77679,1.240036,6
-1.340862,0.738774,0.986603,-0.887806,0.143183,1.118798,-0.383214,0.694025,0.586925,0.702312,0.626279,-1.148235,35.286,0.716185,2.014186,-0.159089,9
-0.086709,-0.0856,-0.581922,0.404185,0.363251,0.507909,1.561728,1.916715,0.065396,0.244,0.390065,-1.102072,30.639793,0.718248,2.099935,0.9466,6
0.93427,0.894293,0.340859,0.677731,1.191559,0.539457,2.002563,1.367875,0.208611,-0.027513,1.373826,-1.184427,27.931648,0.422402,2.036713,1.151375,3
1.263346,0.220955,0.304813,0.610499,-0.240569,0.261934,-0.188676,0.233934,0.466644,-0.215824,1.065621,-0.421294,24.69963,1.477189,1.915513,1.146191,11
0.449306,-0.109436,1.055879,0.538357,1.418034,0.861154,1.985046,1.247701,1.209203,0.41119,1.338697,1.059126,21.605773,0.989596,1.720112,0.765445,2
0.940046,0.557181,1.107839,-0.166153,0.584805,-0.171512,0.790943,0.282861,0.36997,0.487523,-0.003192,0.978662,19.397661,1.674068,1.45903,1.505505,2
-0.228999,-0.27585,-0.525108,0.123893,1.409046,0.309566,0.126454,1.864171,1.519991,0.294864,0.956744,-0.662985,20.913506,2.014562,1.169445,1.828581,2
-0.210294,-0.273298,1.180973,-0.384183,0.478096,0.861726,0.517303,0.435859,-0.14104,0.892902,0.926081,1.325662,21.543263,1.456184,1.24758,1.364654,11
1.24702,1.51069,1.226867,1.626241,1.621105,-0.780108,0.371295,0.570902,-0.051374,-0.605741,-1.294587,0.707217,19.078548,1.533983,1.16396,1.31782,2
1.488774,1.480364,0.094194,0.585786,0.941274,0.485626,1.37863,-0.001835,1.492438,0.852593,0.237561,1.005933,18.171193,1.313273,0.825582,1.304616,5
0.654943,1.05602,1.328688,0.727469,0.668912,0.595577,1.046137,0.253834,0.404315,1.108737,0.753467,0.87041,21.8949,1.720532,1.545837,1.084416,2
1.858039,0.582598,1.309692,0.185291,1.177926,-2.116132,-0.257876,0.126348,-0.023634,-1.364852,-0.93683,1.0578,19.510213,1.247615,1.906315,1.244095,5
0.934408,1.121613,1.572711,0.515593,1.458038,0.909728,-0.048325,0.613047,1.12366,0.655326,-0.496845,-0.11124,21.379216,1.71621,1.363833,0.975667,2
0.671021,0.500928,1.558591,0.340504,0.145445,0.487138,1.297705,0.35801,1.383902,0.984758,1.834615,1.121456,24.083292,0.605425,1.730142,0.553644,11
0.308731,-0.107162,1.159976,1.375622,0.174259,1.4354,1.975896,0.898103,0.993372,0.754788,1.272943,1.619349,21.029798,1.169652,1.735532,1.161322,2
0.671648,-0.480105,1.140113,-0.650989,0.353359,-0.415377,-0.085285,1.379142,0.759892,-0.691069,-0.072968,-2.934214,27.981022,1.702495,2.156685,1.521575,3
0.884985,0.639535,0.544684,0.514653,1.511666,0.511958,1.686811,0.631022,0.339284,0.769211,0.165413,0.577665,24.016516,1.036727,1.853321,0.730341,11
-1.478993,0.561387,0.646181,-0.027509,-0.479526,-0.76373,1.934062,0.757327,0.047766,0.505149,1.889935,0.089764,21.477631,1.120233,2.529092,0.780811,2
0.264771,-0.922341,1.344272,0.071249,0.395411,0.888947,0.823578,-1.409352,0.494366,0.150459,0.437517,1.145574,25.498544,1.91988,1.316786,1.610527,3
0.411687,-0.163416,1.598434,0.693047,-0.039635,0.457369,-0.060463,0.334542,0.93775,-0.410598,0.036767,-0.025021,23.769611,1.292349,1.825612,0.702023,11
0.158922,0.2573,0.838077,0.835901,1.105467,1.591169,-1.032868,0.001535,-0.225776,-0.080185,-0.363159,0.495947,23.789814,1.817649,1.219908,1.853767,11
1.940032,1.408116,1.615062,0.821709,1.420692,0.347016,1.579523,0.552619,1.842841,1.158692,0.333244,1.555502,11.380141,1.014073,2.170617,1.901456,4
-0.003302,-1.076039,0.646909,0.808573,0.203077,0.033734,0.969785,-0.691675,0.021745,0.922926,1.224059,-0.260771,29.106048,1.168944,0.963038,0.837145,3
0.838556,0.979693,1.415219,0.723489,0.066635,0.904274,1.070873,0.58183,-0.553275,1.292642,1.861735,0.616252,23.712527,2.33121,1.653717,0.39088,11
0.123381,1.597729,0.559552,-0.040648,1.269936,-0.476238,0.167566,1.318447,1.465979,0.555424,-1.101022,-0.234958,27.883636,0.906016,1.625408,0.615851,3
0.111188,-0.197072,-0.735866,-0.467014,0.03669,0.545466,0.997998,0.971853,0.42978,0.870413,1.393204,0.233645,25.722733,0.838614,1.273071,1.783977,11
0.929152,1.424882,0.287462,0.672987,0.577821,0.465414,-0.040584,-0.611008,0.398545,1.116023,0.69245,-0.281185,23.88993,2.081609,2.184031,0.84015,11
1.272203,0.680295,1.521209,1.290756,0.568562,0.6583,0.309174,0.731416,0.318052,0.904383,-1.10222,0.846286,22.405953,1.95221,1.60468,1.508448,2
-0.077157,1.364249,0.048009,1.101482,1.317177,0.988299,1.227654,0.502386,-0.252831,0.471005,0.702552,-0.638523,21.986852,1.922925,1.809365,1.726141,2
1.219882,1.363228,-0.051702,0.504702,0.66424,1.407136,0.925336,1.586451,1.673377,0.344716,1.138252,0.958017,27.379213,2.136454,1.572252,1.313741,3
0.004333,1.197485,1.032815,1.137899,1.493315,-0.123164,0.840437,0.650226,1.255346,0.367799,0.31274,-0.230329,23.895874,0.937974,1.822813,0.330741,11
0.780965,0.329774,-0.094106,0.614023,0.956991,-0.34628,0.029529,0.101528,1.272845,0.155914,-0.005889,1.575483,24.975813,1.765685,1.918673,0.413317,11
1.043581,1.776391,0.550834,0.757618,0.887033,-0.705977,1.329723,1.080474,-0.303746,1.475237,-0.750369,0.500522,24.804588,1.508165,1.418715,1.186473,11
0.9696,1.004059,-0.063901,1.429585,0.308989,1.310693,1.430909,0.983676,0.225894,0.835782,1.516979,-0.120452,24.662722,1.286178,1.647078,1.146396,11
0.6668,0.799332,0.177418,0.361599,-0.158809,-0.806158,0.520695,-0.592199,0.88684,0.963298,-0.93827,1.217626,24.47747,1.193603,1.494276,0.738462,11
0.101291,0.697543,-0.617842,1.023831,1.047863,0.591138,0.159874,-1.766349,0.29201,1.772841,1.802268,-0.376944,29.377683,1.101868,1.768652,1.446117,6
-0.977547,-0.694288,-0.879403,-0.433931,0.349096,-0.254985,1.080094,0.700059,1.089425,0.628361,-0.466438,0.157727,27.126194,1.177952,1.928821,0.991472,3
-0.099458,1.585246,-0.485434,0.966638,-0.67534,0.145474,0.293345,-0.552489,-1.072001,-0.048103,0.912076,-0.094993,30.767344,1.445588,1.500372,0.768487,6
0.681288,0.982368,1.51926,0.64429,1.230423,0.61722,-0.117451,0.401075,0.652136,-0.635885,0.2613,0.516175,15.905213,1.258654,2.276805,1.321227,7
1.548193,0.793366,0.833032,0.512266,1.470438,0.573231,0.817113,-0.148166,0.218563,1.904491,1.538235,1.062267,25.498558,1.194089,0.7182,1.41372,11
0.975892,0.801575,-0.436469,0.714967,0.336082,1.134512,1.31559,0.771353,1.457515,1.939352,1.525124,1.446474,21.841463,1.561582,1.109293,1.123151,2
1.14654,-0.233155,0.746523,-0.690315,-1.028874,1.040304,1.09947,-0.505576,0.711349,0.981766,-0.044063,-0.72901,27.723817,1.917778,1.633237,1.847095,3
1.311947,0.224205,0.322063,-0.160729,1.503077,1.427307,1.387153,0.309405,1.118279,1.272705,0.687883,0.181051,26.807764,1.133902,2.424842,1.671444,3
0.176064,0.088764,0.468954,-0.138927,0.666664,0.736443,-0.092306,-1.325165,-1.21323,0.6034,0.585749,-0.994508,24.663956,1.700469,1.38525,1.019619,11
1.460205,1.156943,0.740202,1.3062,0.445359,0.908199,2.044715,0.214344,1.584562,0.330862,0.248709,0.703787,22.039059,1.646023,1.215873,0.634568,11
1.267532,0.86217,0.932336,0.613973,0.633934,1.307289,1.228356,0.532853,1.030828,0.29386,0.631189,0.978855,18.64439,1.436842,2.16533,0.671969,5
1.493427,1.418655,1.533642,1.108866,1.108292,1.521389,1.218495,0.005152,0.595557,1.025422,0.665231,0.733454,22.226276,0.476691,1.570459,0.817933,2
1.563486,1.215326,1.233239,1.137893,1.246384,0.645475,1.042548,0.892111,-0.050144,1.412355,-0.297251,0.871453,28.695015,1.702325,2.041587,0.974043,3
1.18527,0.987783,-0.089289,1.317073,1.507657,-0.465924,0.997325,0.576841,0.165853,0.975388,-0.950284,0.588623,24.616697,1.731728,1.434962,1.004672,3
1.660609,1.407587,1.34634,0.840981,0.607865,0.355604,0.380077,0.124082,1.694475,0.855369,-0.462668,1.101056,19.497838,1.09841,0.696122,0.429237,5
-0.036163,0.402403,0.87913,0.138879,1.308705,1.032442,1.735079,0.276919,1.440971,-0.241172,0.650117,0.165968,28.738901,0.901128,1.943941,1.615461,3
-0.990552,0.483093,-1.356679,-0.1353,-0.856408,0.701021,-0.344499,1.020048,1.005658,1.033049,0.150595,-0.499755,27.8313,1.171362,1.752788,1.262887,3
-0.355526,0.898582,1.429407,0.813794,0.58625,0.00208,0.212849,0.721307,-1.053361,0.408151,0.014889,0.734101,23.432538,1.529355,1.441684,1.517965,11
-0.906287,0.414282,-1.327652,0.750153,-0.402051,0.106018,1.620731,0.245002,1.087831,1.304607,1.334888,-2.372709,30.894755,1.878222,0.887851,0.61217,6
1.22501,1.625299,1.466659,0.349145,1.442379,-0.79029,0.904104,-0.326553,0.320373,-0.189143,1.024301,1.295251,20.769809,2.216792,2.28971,0.477012,2
0.471006,1.611635,0.562235,0.598557,0.873526,0.256092,0.48796,-1.701636,-1.046836,0.261634,0.729454,0.752342,24.607655,1.487929,1.379386,0.830255,11
1.159663,0.666378,1.115315,0.873935,1.76808,0.92391,0.582554,1.088766,0.913976,1.140314,0.002204,0.438739,15.53447,1.880528,1.187044,0.587941,7
0.553981,0.140262,0.47099,0.609096,0.151802,-0.59268,1.152172,-0.320973,1.453843,1.586452,0.527499,1.272416,21.919466,1.858469,2.035497,1.816138,2
0.805426,0.539081,0.736061,1.6465,1.088241,0.310232,1.110048,0.607846,-0.462098,0.739086,0.438977,1.163197,25.085911,1.835114,2.430234,1.167782,11
0.526066,-0.190089,1.801151,-0.35412,-0.482716,-0.597195,0.909918,0.084498,1.085319,0.177991,-0.893653,-4.116228,27.274476,1.882919,1.741003,1.337098,3
1.339918,-0.368754,0.665805,1.064947,0.192526,1.84449,1.424535,1.501166,1.381799,0.917546,1.258343,1.531794,22.175438,1.323457,1.071844,1.594371,2
1.130459,1.156467,1.608435,0.793489,0.860319,1.058988,1.936118,0.91778,0.990029,1.917917,1.207894,1.805738,17.543879,1.660476,0.91212,1.916104,5
0.602132,0.947418,0.85118,0.901984,1.000281,0.079816,1.073426,-0.315557,-0.291791,0.63591,-0.582323,0.208834,21.457335,1.438674,1.430913,0.78764,2
0.604113,0.086369,0.385718,0.832502,1.330768,0.370431,1.539736,0.233713,0.901902,1.382156,0.244477,1.318078,18.119158,2.07152,1.138103,1.713651,5
1.647879,1.590382,0.502755,0.382422,-0.045737,0.95611,-0.42436,-0.555489,0.102521,0.505513,0.328131,0.763329,27.39006,1.792192,2.3404,0.937237,3
0.661262,0.161317,-1.365681,1.15005,-0.958314,0.389958,1.106597,1.051454,0.724373,1.370119,1.067449,-1.653006,24.604712,2.235065,1.380147,0.786133,11
0.26791,0.36431,0.49009,0.383216,1.079682,0.405902,1.033143,0.444359,0.593613,0.723361,-0.352242,0.874318,21.603719,2.488715,2.309874,0.920047,2
0.883376,0.130772,0.843656,-0.285324,1.429728,0.917892,0.765144,0.932208,0.669577,0.231844,-1.478349,1.047409,24.037635,1.885303,1.632227,0.515187,11
-0.468562,-0.101689,1.056599,0.688243,0.026425,1.06521,-0.099962,-0.846141,1.381065,1.440932,-0.067547,-1.449689,28.033634,1.731878,1.230442,1.729624,3
1.112312,0.505269,1.410835,0.83027,0.272937,-0.397231,-0.048605,0.047441,0.123856,0.791573,0.529163,1.10142,21.411073,1.252992,1.607049,1.87069,2
0.572063,0.120809,-0.771308,0.754036,-1.577515,-0.052068,-0.094998,-0.206888,0.568344,0.581644,0.027751,1.436373,24.162164,1.278641,1.764563,0.872058,11
0.54311,0.510243,-1.077387,-0.337864,-0.128302,-0.772451,-0.617217,0.159411,-0.040439,-0.373198,-1.230222,0.55701,27.763384,0.850008,1.64904,0.925047,3
0.195228,-1.287361,-0.877103,0.263201,-0.759495,-0.149516,0.245836,-0.015762,0.213347,0.717104,-0.123008,-0.186962,27.533483,2.081865,1.282529,0.879946,3
-0.629808,0.318797,0.310256,1.227867,1.713185,0.224037,0.205089,0.760818,0.937566,0.363147,-0.09881,-1.817461,28.366908,1.937604,1.490248,0.538317,3
0.033667,-0.124154,1.26194,0.514496,1.470863,1.646307,0.611995,1.446034,0.502517,0.849643,1.019429,1.581719,27.614144,1.797654,2.176958,0.774979,3
0.616555,1.226562,1.054525,0.197707,0.890123,0.870565,1.644047,0.014858,0.730487,0.40827,-0.081861,0.089871,28.007117,2.249194,1.226096,1.081148,3
-0.768464,-0.799821,0.286802,-0.127432,0.041819,-0.112786,0.565411,0.835671,0.922949,1.3591,1.038092,-1.305196,24.121573,1.202859,0.666144,0.655765,11
0.153843,0.09805,0.072189,1.377217,-0.248902,0.338989,0.633395,0.336179,0.62216,1.032182,-0.379066,-1.492866,27.264216,1.495591,1.142493,0.70367,3
0.515719,1.691551,0.823283,0.762609,0.266319,0.421146,0.592739,-0.368598,0.271814,1.324347,1.237742,-0.151964,25.016318,1.654836,1.467057,0.995599,11
0.373749,1.244512,-0.320358,1.593012,0.39727,0.460147,0.624289,0.599016,0.56139,1.745613,0.936997,1.319371,17.910159,1.724051,0.932925,1.846922,5
0.913249,0.738344,1.027674,0.606679,0.2455,0.056936,0.840373,0.765489,0.096018,1.875304,0.278273,0.94758,17.998715,1.514619,2.048378,1.56111,5
-0.996054,-0.404821,-1.308869,0.688399,-1.85178,1.236611,-0.066338,-0.439453,0.750235,0.476923,-0.71075,-0.65327,25.799661,1.221758,0.484925,2.07974,11
-0.239867,0.058252,-0.424675,-0.791454,0.735686,-0.342103,0.332568,-0.356091,0.433108,0.828556,-0.12491,1.001771,25.709837,1.65557,1.656446,0.733737,11
0.854192,0.909511,0.473894,1.558106,0.156388,-0.397935,1.714799,0.226901,0.273774,-0.064414,1.550462,-0.525699,22.079907,1.281115,0.681549,1.344404,2
0.536932,-0.370078,0.588648,0.743981,0.458033,1.642817,0.917627,0.757398,-0.039201,0.298824,1.320352,1.158067,19.460669,1.912221,1.654005,2.020266,2
1.319076,1.464689,0.957208,0.895773,0.850574,0.880339,0.831952,1.535927,0.067827,1.318084,1.343302,0.574158,21.098729,1.583193,1.851506,0.323191,2
0.467978,0.530425,0.026101,0.980081,1.350443,0.514664,1.988328,1.816596,1.762689,0.682192,1.753254,1.077247,21.592969,1.458177,0.989163,1.368887,2
0.747356,-0.55822,0.708865,1.096476,0.461083,0.382366,-1.886753,-1.709802,-0.294084,0.097313,0.804237,0.254418,18.562073,1.341794,0.930723,1.616151,2
0.9393,-0.142594,1.259857,0.900945,1.122404,0.318104,0.439785,1.285914,1.12034,-0.282,0.040088,0.686996,24.647937,1.2011,1.505918,0.880829,11
1.022898,0.518585,-1.409489,-0.190194,-0.352114,1.317567,1.73114,1.126169,0.827522,1.414884,0.940485,1.571563,24.867575,1.22083,1.863212,1.495276,11
-0.049779,1.268556,0.652251,1.642387,-0.241548,0.350811,0.91199,0.511661,1.662923,1.033817,0.810108,0.599646,24.505995,1.870996,2.20959,1.58497,11
1.218514,0.966914,0.675028,1.020182,1.144732,-0.139618,0.542307,0.57274,-0.285519,-0.112446,0.940879,1.166917,25.167055,2.001165,1.721412,1.405791,11
0.609497,0.819681,1.944695,1.134776,0.51924,1.159187,1.625326,0.560369,0.875984,1.696386,0.282893,1.131845,27.770916,1.4991,1.902879,0.762918,3
0.81252,0.46834,1.338467,0.72444,0.854539,1.032659,2.06986,-0.131417,-0.01833,1.023817,1.335027,0.638788,24.746641,1.929228,1.967355,1.172234,11
0.876965,0.038694,1.482635,-0.341159,-0.464022,0.51878,1.084331,0.937686,0.244515,1.208002,-0.395189,1.382913,26.902479,1.584534,1.246372,1.473002,3
0.797521,0.432349,0.533084,0.741984,0.093447,0.128253,0.455948,1.642849,0.481666,1.743679,0.84201,-0.202689,24.15413,1.946098,0.874376,0.177075,11
1.231389,0.46421,0.977888,0.379538,0.728614,0.23474,0.764862,1.189452,0.22874,0.663792,1.231071,1.070233,24.599782,1.206878,1.748829,-0.028708,11
0.690737,1.190441,0.643879,-0.46453,-0.771058,-1.495592,1.588301,1.450691,0.793827,0.862262,0.993049,0.939417,20.753511,0.876591,0.441764,1.714624,2
-0.933602,0.152589,-0.325963,-0.323349,1.451396,1.345384,1.854599,0.228699,0.928646,0.934671,0.351484,0.184615,20.52408,2.104386,1.165242,1.149253,2
0.657707,0.984545,0.955914,-0.247688,0.878471,0.809761,1.03076,-0.054228,0.278113,0.99213,-0.02555,0.376335,21.091643,1.50601,1.491699,1.348819,2
-1.025116,0.557574,1.007803,0.678185,-0.042722,0.736525,0.61909,1.058417,0.388195,1.085456,0.129067,-2.691286,27.325079,0.884959,1.962187,0.312321,3
1.090632,1.162267,0.673311,0.445168,0.732795,0.798066,1.163251,1.205701,0.692788,0.725817,-0.095073,1.071719,21.945757,2.095579,1.273442,1.241151,2
0.659492,1.295521,1.309311,1.310036,1.010408,1.032285,0.966603,0.524069,0.702263,1.55296,0.45605,1.053146,19.201989,1.198427,1.647054,1.693873,5
0.857364,-0.275193,1.258792,0.298672,0.628771,0.513524,0.876478,0.825136,0.382052,1.234083,1.032027,-0.681553,24.24609,2.416351,1.773786,0.615888,11
0.695531,1.448184,0.203028,1.060592,0.879998,0.205599,1.741828,0.554476,0.970857,0.302576,0.922833,0.341328,23.575073,2.069635,1.689894,1.927482,11
-0.762129,0.494103,-0.303035,-0.333191,-1.832186,1.666473,0.905243,1.024524,-0.601146,-0.171364,-0.507748,-0.21574,20.589643,1.647035,0.842567,1.338623,2
-0.013426,0.770392,0.582451,1.467631,1.038052,1.365128,1.08758,0.900436,1.361785,0.927441,1.289077,1.235456,21.288826,1.686585,1.604109,0.795508,2
-0.236938,-0.555027,0.206326,0.697467,0.510126,0.575988,0.320341,1.028091,1.017028,-0.14613,1.013717,-0.95804,21.915416,1.031998,1.286566,1.333353,2
1.214319,-0.477425,1.433414,0.893025,0.460271,1.487989,0.025135,1.143658,1.003067,-0.59815,0.364273,-1.027781,23.705636,0.82818,1.09278,0.635686,11
0.172161,-1.050747,0.172517,0.840307,0.908623,0.855706,1.284061,-0.045305,1.091251,0.074735,1.558196,1.094234,21.870648,1.470658,0.663615,0.757866,2
0.85697,0.636103,1.568049,1.511972,0.993152,1.614151,0.030487,0.72416,0.190359,0.371682,0.345828,0.599517,22.368602,2.027341,2.019317,2.170271,2
0.748483,0.785371,0.221304,-0.602363,1.611635,0.191835,0.918629,1.255622,-0.035568,0.076608,0.814195,-0.473754,21.269052,1.407555,1.259784,0.255859,2
0.777361,0.159952,1.340214,0.783445,0.376994,0.101224,0.299178,-0.608357,-1.155067,0.87379,0.018108,-0.53558,18.906828,1.650538,1.361168,0.914394,5
0.541996,0.817042,1.322723,0.349674,1.166995,0.907253,1.177382,1.318911,0.832276,1.273643,1.928189,0.582433,19.20733,1.586037,1.617494,1.174942,5
1.693896,1.209062,1.553976,1.092829,1.582514,1.432514,1.64608,1.533121,1.692838,1.309208,1.811056,1.461491,18.685053,1.348971,0.671418,1.554612,5
